drug1	drug2	Label
DB00906	DB01601	89
DB08922	DB00243	89
DB01623	DB06290	89
DB08807	DB00608	89
DB00371	DB00224	89
DB00371	DB00220	89
DB04946	DB00343	89
DB00570	DB08893	89
DB00864	DB00691	89
DB04946	DB00349	89
DB01587	DB00176	89
DB08808	DB00608	89
DB00425	DB08893	89
DB05109	DB00715	89
DB04920	DB00907	89
DB00898	DB09054	89
DB00730	DB00201	89
DB00730	DB00207	89
DB06736	DB00582	89
DB00730	DB00208	89
DB00590	DB00501	89
DB00590	DB00502	89
DB00590	DB00503	89
DB01367	DB06290	89
DB09225	DB09074	89
DB06204	DB06697	89
DB11737	DB01319	89
DB01129	DB00283	89
DB01129	DB00285	89
DB08893	DB00343	89
DB00188	DB00176	89
DB01129	DB00289	89
DB00916	DB09065	89
DB08893	DB00349	89
DB00377	DB00201	89
DB08895	DB05812	89
DB01120	DB00440	89
DB00377	DB00208	89
DB04572	DB00188	89
DB06267	DB08865	89
DB06684	DB00349	89
DB01708	DB00254	89
DB00201	DB00501	89
DB00201	DB00503	89
DB06700	DB00582	89
DB00567	DB06595	89
DB00091	DB01059	89
DB00602	DB00661	89
DB00342	DB00752	89
DB00514	DB00213	89
DB00822	DB00227	89
DB00822	DB00224	89
DB01196	DB04855	89
DB00822	DB00220	89
DB00409	DB12332	89
DB01016	DB09065	89
DB01173	DB01149	89
DB08922	DB09039	89
DB00295	DB00264	89
DB00182	DB00932	89
DB01393	DB00199	89
DB00338	DB00745	89
DB01393	DB00196	89
DB00918	DB09167	89
DB00201	DB00472	89
DB00864	DB06335	89
DB04920	DB00277	89
DB00356	DB06636	89
DB05351	DB00625	89
DB00758	DB00283	89
DB00396	DB00976	89
DB00758	DB00285	89
DB00554	DB12332	89
DB05351	DB00622	89
DB13874	DB00705	89
DB00246	DB00752	89
DB00277	DB01211	89
DB00358	DB00176	89
DB13874	DB01075	89
DB00911	DB01167	89
DB13874	DB01072	89
DB00972	DB00619	89
DB05039	DB06636	89
DB00390	DB01026	89
DB01129	DB09074	89
DB00358	DB05521	89
DB00889	DB00243	89
DB09570	DB01263	89
DB01195	DB06595	89
DB01223	DB01155	89
DB00567	DB00289	89
DB01015	DB14033	89
DB12070	DB09118	89
DB00778	DB01601	89
DB00567	DB00283	89
DB00567	DB00285	89
DB11915	DB00705	89
DB01283	DB06413	89
DB00805	DB01012	89
DB11915	DB01075	89
DB00952	DB01626	89
DB00402	DB00705	89
DB00655	DB00544	89
DB11915	DB01072	89
DB00420	DB00220	89
DB00420	DB00224	89
DB00420	DB00227	89
DB00570	DB00270	89
DB04841	DB05219	89
DB00842	DB01263	89
DB08896	DB06636	89
DB00852	DB00468	89
DB03128	DB00224	89
DB09076	DB09238	89
DB00454	DB00661	89
DB06700	DB00619	89
DB05351	DB05812	89
DB09183	DB00363	89
DB00514	DB00263	89
DB01171	DB00857	89
DB00655	DB00398	89
DB01115	DB00420	89
DB01079	DB00420	89
DB00612	DB00582	89
DB01223	DB00208	89
DB01223	DB00201	89
DB01621	DB00273	89
DB01621	DB00270	89
DB00580	DB09198	89
DB01621	DB00277	89
DB01223	DB00207	89
DB01195	DB00857	89
DB04948	DB00169	89
DB00925	DB00257	89
DB08918	DB08880	89
DB06217	DB01012	89
DB00624	DB01101	89
DB00822	DB00270	89
DB00216	DB00446	89
DB00216	DB00440	89
DB00624	DB01104	89
DB01171	DB00582	89
DB00674	DB01175	89
DB00622	DB01012	89
DB01240	DB00622	89
DB01036	DB06636	89
DB13952	DB01097	89
DB13952	DB01095	89
DB06016	DB11672	89
DB00814	DB01118	89
DB00778	DB00263	89
DB05039	DB00254	89
DB01559	DB08865	89
DB06176	DB09074	89
DB00619	DB00446	89
DB00682	DB05219	89
DB00307	DB12332	89
DB00502	DB01015	89
DB00296	DB00503	89
DB01069	DB00496	89
DB04841	DB06290	89
DB01200	DB01118	89
DB01016	DB01072	89
DB01551	DB00476	89
DB00843	DB05521	89
DB00889	DB00752	89
DB09555	DB01118	89
DB09555	DB00243	89
DB12070	DB00857	89
DB09555	DB00246	89
DB01023	DB00263	89
DB00208	DB00752	89
DB00297	DB00196	89
DB00624	DB04868	89
DB00744	DB01241	89
DB09183	DB01104	89
DB01392	DB00502	89
DB01392	DB00501	89
DB00395	DB01241	89
DB00987	DB00705	89
DB00359	DB00176	89
DB00324	DB01319	89
DB00356	DB00263	89
DB00898	DB00270	89
DB13952	DB00322	89
DB00250	DB01259	89
DB13952	DB00320	89
DB00678	DB06636	89
DB00869	DB00263	89
DB05109	DB12332	89
DB00216	DB09238	89
DB06203	DB04871	89
DB00592	DB00496	89
DB00694	DB01118	89
DB00549	DB09167	89
DB09166	DB00254	89
DB01058	DB04868	89
DB09166	DB00257	89
DB01028	DB00976	89
DB05109	DB09039	89
DB01242	DB06413	89
DB00482	DB04868	89
DB00783	DB00313	89
DB09183	DB00285	89
DB00238	DB00951	89
DB00530	DB09291	89
DB01190	DB14033	89
DB00153	DB00343	89
DB01194	DB00661	89
DB00530	DB00379	89
DB00342	DB06414	89
DB00240	DB00661	89
DB06654	DB01211	89
DB01036	DB00678	89
DB01036	DB00679	89
DB01424	DB00745	89
DB01159	DB04871	89
DB14011	DB00705	89
DB01589	DB09054	89
DB09570	DB00857	89
DB01551	DB00257	89
DB01551	DB00254	89
DB00706	DB00496	89
DB00762	DB00188	89
DB00359	DB06636	89
DB00278	DB09065	89
DB00731	DB06414	89
DB00637	DB00169	89
DB00865	DB00758	89
DB00934	DB00169	89
DB04871	DB00758	89
DB00682	DB01132	89
DB00231	DB00951	89
DB00682	DB01138	89
DB09262	DB00270	89
DB00988	DB06697	89
DB01159	DB00705	89
DB01224	DB00625	89
DB01036	DB00091	89
DB06589	DB00169	89
DB09262	DB00188	89
DB13955	DB00188	89
DB00661	DB00446	89
DB00818	DB01097	89
DB00540	DB09119	89
DB06684	DB00622	89
DB00201	DB00263	89
DB00836	DB08893	89
DB01229	DB00440	89
DB00316	DB00270	89
DB09555	DB00932	89
DB00481	DB05521	89
DB00701	DB09039	89
DB00361	DB00091	89
DB00674	DB00907	89
DB00321	DB08816	89
DB01261	DB00440	89
DB13941	DB00176	89
DB00688	DB01259	89
DB01224	DB06595	89
DB01191	DB09120	89
DB00481	DB00091	89
DB00636	DB05521	89
DB00580	DB00283	89
DB01124	DB00486	89
DB00580	DB00289	89
DB00586	DB00398	89
DB01576	DB00951	89
DB00745	DB00246	89
DB00865	DB00283	89
DB01424	DB01167	89
DB01380	DB00705	89
DB01256	DB00320	89
DB00490	DB01422	89
DB00296	DB00705	89
DB00231	DB08816	89
DB00590	DB01075	89
DB01098	DB01097	89
DB08910	DB04868	89
DB00328	DB00622	89
DB00665	DB00951	89
DB00169	DB04855	89
DB01020	DB04868	89
DB00772	DB00758	89
DB00363	DB01319	89
DB04898	DB00169	89
DB01104	DB00322	89
DB04574	DB00976	89
DB00674	DB00705	89
DB00521	DB00752	89
DB01206	DB00468	89
DB00908	DB00254	89
DB05271	DB14033	89
DB00904	DB00503	89
DB00904	DB00501	89
DB00636	DB00196	89
DB00250	DB01104	89
DB12026	DB00976	89
DB00755	DB00619	89
DB11995	DB01211	89
DB00962	DB00227	89
DB00962	DB00224	89
DB00962	DB00220	89
DB13956	DB06636	89
DB14033	DB01241	89
DB00758	DB00398	89
DB00726	DB06414	89
DB06267	DB01601	89
DB04938	DB00205	89
DB00313	DB00622	89
DB00313	DB00625	89
DB04938	DB00203	89
DB00370	DB00675	89
DB04938	DB00208	89
DB00321	DB00745	89
DB01591	DB06820	89
DB01142	DB01211	89
DB00347	DB05219	89
DB00949	DB01167	89
DB00231	DB00177	89
DB00231	DB00176	89
DB13956	DB01118	89
DB06217	DB06708	89
DB01595	DB00246	89
DB00182	DB01601	89
DB00295	DB01129	89
DB01186	DB01171	89
DB00363	DB00199	89
DB00503	DB00420	89
DB00203	DB00951	89
DB09223	DB09074	89
DB01198	DB00482	89
DB04572	DB00343	89
DB01186	DB00805	89
DB00726	DB01241	89
DB00738	DB00176	89
DB00333	DB00549	89
DB00285	DB08873	89
DB09068	DB00257	89
DB09068	DB00254	89
DB00580	DB08865	89
DB00333	DB00544	89
DB00889	DB01149	89
DB00829	DB09054	89
DB00199	DB01151	89
DB00451	DB00246	89
DB00451	DB00243	89
DB00934	DB01012	89
DB01156	DB01319	89
DB01409	DB01104	89
DB00409	DB00752	89
DB08922	DB01029	89
DB08922	DB01023	89
DB00755	DB01259	89
DB13955	DB00976	89
DB08922	DB01026	89
DB00675	DB00277	89
DB00675	DB00273	89
DB00675	DB00270	89
DB06738	DB01097	89
DB11799	DB01232	89
DB13956	DB01601	89
DB00367	DB00254	89
DB01179	DB01167	89
DB00367	DB00257	89
DB01429	DB00502	89
DB01429	DB00503	89
DB01429	DB00501	89
DB01126	DB00619	89
DB00363	DB00736	89
DB09297	DB01601	89
DB01576	DB00176	89
DB00731	DB00908	89
DB00731	DB00907	89
DB01624	DB09238	89
DB00454	DB04855	89
DB00222	DB00224	89
DB00222	DB00227	89
DB04946	DB00300	89
DB00924	DB00091	89
DB09061	DB00745	89
DB06292	DB01124	89
DB00759	DB01118	89
DB00433	DB00333	89
DB00980	DB00752	89
DB00712	DB00224	89
DB00712	DB00227	89
DB00617	DB00412	89
DB01591	DB01099	89
DB00540	DB00270	89
DB01274	DB00227	89
DB01151	DB00625	89
DB00857	DB01072	89
DB01591	DB01091	89
DB00778	DB00343	89
DB00643	DB01026	89
DB00997	DB00224	89
DB00313	DB09118	89
DB12278	DB01319	89
DB00997	DB00220	89
DB01039	DB11672	89
DB00620	DB01263	89
DB00620	DB01264	89
DB00620	DB09074	89
DB01151	DB06414	89
DB00338	DB06636	89
DB01054	DB00285	89
DB00705	DB01118	89
DB06654	DB09065	89
DB01054	DB00283	89
DB06772	DB00196	89
DB00546	DB01171	89
DB08907	DB01118	89
DB06217	DB00705	89
DB01191	DB00289	89
DB00914	DB01601	89
DB01191	DB00281	89
DB01191	DB00283	89
DB01191	DB00285	89
DB13941	DB00343	89
DB06762	DB00582	89
DB01418	DB01211	89
DB13941	DB08873	89
DB00549	DB00619	89
DB00327	DB01232	89
DB06739	DB00752	89
DB01418	DB00169	89
DB11575	DB04868	89
DB00352	DB00244	89
DB00850	DB00857	89
DB06739	DB00758	89
DB01211	DB00273	89
DB00852	DB11672	89
DB01008	DB01211	89
DB01079	DB00622	89
DB11641	DB00257	89
DB11641	DB00254	89
DB01283	DB01015	89
DB06700	DB01263	89
DB00647	DB00246	89
DB11995	DB09198	89
DB01191	DB00752	89
DB00655	DB08816	89
DB06292	DB09120	89
DB00850	DB01101	89
DB04574	DB01167	89
DB00850	DB01104	89
DB00914	DB00333	89
DB05541	DB09198	89
DB01544	DB01685	89
DB00455	DB00472	89
DB00455	DB00476	89
DB00455	DB00477	89
DB00918	DB04855	89
DB00203	DB00176	89
DB00475	DB04871	89
DB00612	DB00215	89
DB00435	DB00268	89
DB00818	DB00715	89
DB13952	DB01259	89
DB13874	DB08893	89
DB00136	DB00320	89
DB01195	DB11672	89
DB01407	DB00268	89
DB00916	DB00359	89
DB00317	DB01242	89
DB00568	DB11672	89
DB00482	DB08865	89
DB11613	DB00715	89
DB01435	DB09119	89
DB00907	DB01026	89
DB01197	DB04868	89
DB00952	DB00805	89
DB00337	DB08865	89
DB00342	DB01685	89
DB00374	DB01118	89
DB00623	DB04868	89
DB00788	DB00215	89
DB00656	DB00715	89
DB00295	DB00343	89
DB00295	DB00349	89
DB11362	DB01263	89
DB01624	DB09167	89
DB11362	DB01264	89
DB00655	DB00622	89
DB00612	DB01611	89
DB01196	DB00976	89
DB08906	DB08865	89
DB00584	DB00246	89
DB06155	DB09074	89
DB00496	DB00752	89
DB00184	DB00363	89
DB00757	DB00705	89
DB01214	DB01087	89
DB00336	DB04871	89
DB01072	DB01101	89
DB00778	DB08873	89
DB01023	DB05521	89
DB00655	DB09065	89
DB00960	DB00468	89
DB00297	DB01263	89
DB01079	DB06595	89
DB00208	DB00220	89
DB00185	DB00283	89
DB11637	DB00208	89
DB00185	DB00285	89
DB00208	DB00224	89
DB00740	DB06290	89
DB11637	DB00203	89
DB06210	DB00379	89
DB01589	DB00254	89
DB01228	DB00363	89
DB04871	DB09119	89
DB00502	DB09167	89
DB00444	DB01171	89
DB00603	DB14033	89
DB00334	DB06290	89
DB06016	DB00243	89
DB06016	DB00246	89
DB00316	DB00322	89
DB01181	DB00715	89
DB00575	DB00199	89
DB00889	DB04871	89
DB00624	DB09167	89
DB04572	DB00661	89
DB06016	DB01118	89
DB00475	DB00752	89
DB00575	DB00196	89
DB01429	DB00622	89
DB01403	DB00951	89
DB06207	DB01319	89
DB01002	DB00289	89
DB01544	DB06413	89
DB01544	DB06414	89
DB11817	DB00176	89
DB09078	DB00091	89
DB00864	DB00715	89
DB08896	DB00289	89
DB05294	DB01149	89
DB00980	DB00661	89
DB00724	DB00091	89
DB11362	DB05219	89
DB00327	DB00678	89
DB08896	DB00283	89
DB08896	DB00285	89
DB01120	DB00257	89
DB11817	DB00289	89
DB00514	DB00745	89
DB00678	DB04855	89
DB06210	DB01029	89
DB06736	DB00263	89
DB00661	DB01685	89
DB01228	DB01012	89
DB12010	DB00283	89
DB00726	DB12332	89
DB12010	DB00285	89
DB00213	DB01601	89
DB12010	DB00289	89
DB00444	DB00224	89
DB00843	DB00908	89
DB00444	DB00220	89
DB00339	DB01026	89
DB01244	DB00176	89
DB00602	DB00257	89
DB00602	DB00254	89
DB01357	DB00205	89
DB01075	DB00907	89
DB01234	DB04855	89
DB01357	DB00203	89
DB04946	DB04871	89
DB01248	DB00520	89
DB01248	DB00525	89
DB01357	DB00208	89
DB11817	DB11672	89
DB00396	DB00932	89
DB01435	DB01118	89
DB01173	DB00661	89
DB06204	DB14033	89
DB00216	DB05219	89
DB13944	DB00338	89
DB00593	DB14033	89
DB00514	DB00398	89
DB00911	DB11672	89
DB00420	DB01685	89
DB00188	DB00705	89
DB01190	DB01149	89
DB08931	DB01023	89
DB00170	DB00176	89
DB08798	DB08816	89
DB08931	DB01029	89
DB00201	DB00715	89
DB00193	DB00196	89
DB01154	DB00227	89
DB01154	DB00224	89
DB06292	DB04868	89
DB09570	DB00300	89
DB01268	DB00738	89
DB00568	DB06290	89
DB01268	DB00735	89
DB00502	DB00976	89
DB00949	DB11672	89
DB00262	DB00281	89
DB00932	DB00446	89
DB11574	DB01149	89
DB01023	DB08873	89
DB00586	DB01601	89
DB00712	DB14033	89
DB00843	DB00270	89
DB12332	DB00289	89
DB00333	DB00446	89
DB12332	DB00285	89
DB12332	DB00283	89
DB12332	DB00281	89
DB00213	DB00268	89
DB01223	DB01059	89
DB06176	DB00758	89
DB06176	DB00752	89
DB00213	DB00263	89
DB00327	DB04871	89
DB06203	DB01319	89
DB00455	DB00608	89
DB00490	DB09039	89
DB01186	DB01367	89
DB00655	DB01232	89
DB01192	DB00254	89
DB01192	DB00257	89
DB01142	DB00502	89
DB01142	DB00503	89
DB00883	DB00091	89
DB01142	DB00501	89
DB00266	DB01095	89
DB00495	DB01241	89
DB09231	DB00270	89
DB06203	DB00951	89
DB00420	DB00270	89
DB00440	DB00549	89
DB09183	DB00752	89
DB00831	DB00176	89
DB13874	DB00300	89
DB00852	DB09238	89
DB00843	DB12332	89
DB01181	DB09198	89
DB01002	DB00661	89
DB00608	DB00268	89
DB00451	DB01264	89
DB00342	DB00715	89
DB01223	DB08865	89
DB00883	DB00320	89
DB06403	DB00661	89
DB06737	DB00359	89
DB01012	DB01149	89
DB00835	DB00349	89
DB01628	DB00625	89
DB00622	DB09291	89
DB01628	DB00622	89
DB00910	DB00199	89
DB09076	DB00264	89
DB01107	DB11642	89
DB00910	DB00196	89
DB12332	DB01156	89
DB12332	DB01151	89
DB00624	DB05521	89
DB00384	DB06290	89
DB01621	DB00338	89
DB00448	DB00544	89
DB00602	DB09065	89
DB01621	DB00333	89
DB00313	DB00359	89
DB01050	DB01241	89
DB12070	DB01601	89
DB00934	DB00705	89
DB08922	DB09074	89
DB00195	DB01075	89
DB00318	DB08865	89
DB00910	DB00227	89
DB01392	DB00208	89
DB01392	DB00203	89
DB00738	DB00379	89
DB00933	DB00482	89
DB01136	DB00199	89
DB01179	DB12332	89
DB09068	DB00091	89
DB00744	DB00320	89
DB00784	DB00169	89
DB00744	DB00322	89
DB00169	DB01211	89
DB00988	DB00213	89
DB00624	DB01319	89
DB00906	DB08873	89
DB00904	DB09198	89
DB00622	DB01601	89
DB00988	DB00215	89
DB01104	DB01232	89
DB00869	DB12332	89
DB04898	DB09238	89
DB00214	DB05219	89
DB06770	DB01259	89
DB00661	DB00951	89
DB12001	DB00091	89
DB00661	DB00196	89
DB00949	DB00091	89
DB00570	DB09074	89
DB12070	DB00951	89
DB06144	DB01156	89
DB00949	DB01026	89
DB00588	DB00619	89
DB00476	DB09120	89
DB00458	DB00857	89
DB01229	DB01072	89
DB11575	DB00582	89
DB00637	DB01156	89
DB00701	DB00263	89
DB03128	DB00908	89
DB00701	DB00264	89
DB00637	DB01151	89
DB00701	DB00268	89
DB00914	DB01026	89
DB03128	DB00907	89
DB05381	DB01232	89
DB01016	DB00177	89
DB01016	DB00176	89
DB01194	DB00203	89
DB00184	DB01242	89
DB00184	DB01241	89
DB00934	DB01156	89
DB01558	DB00619	89
DB08918	DB00678	89
DB01104	DB00544	89
DB00472	DB00501	89
DB01349	DB08873	89
DB00997	DB00208	89
DB00359	DB00705	89
DB00643	DB09054	89
DB00318	DB09054	89
DB00665	DB00745	89
DB01136	DB01319	89
DB01244	DB00238	89
DB00220	DB00273	89
DB00592	DB00482	89
DB00268	DB00270	89
DB00359	DB01072	89
DB12483	DB01167	89
DB01136	DB09120	89
DB11799	DB11672	89
DB00738	DB01403	89
DB05381	DB06414	89
DB01159	DB00715	89
DB00455	DB00932	89
DB00396	DB00715	89
DB08868	DB00254	89
DB08868	DB00257	89
DB00674	DB00932	89
DB01177	DB00502	89
DB01435	DB00254	89
DB01435	DB00257	89
DB06770	DB00619	89
DB00863	DB06290	89
DB00636	DB00188	89
DB00472	DB01029	89
DB06268	DB11672	89
DB11560	DB00091	89
DB06654	DB01026	89
DB00863	DB00745	89
DB00472	DB01026	89
DB00934	DB00289	89
DB00549	DB00188	89
DB00934	DB00281	89
DB00934	DB00283	89
DB00836	DB00220	89
DB04871	DB00091	89
DB00250	DB00544	89
DB00836	DB00224	89
DB00836	DB00227	89
DB01274	DB00257	89
DB01006	DB05521	89
DB01424	DB00199	89
DB14011	DB01241	89
DB01424	DB00195	89
DB01424	DB00196	89
DB00586	DB00213	89
DB00425	DB01104	89
DB00425	DB01101	89
DB11614	DB01171	89
DB01118	DB00322	89
DB00916	DB00199	89
DB01018	DB00752	89
DB00316	DB00338	89
DB00343	DB01197	89
DB00916	DB00196	89
DB00316	DB00333	89
DB13944	DB00472	89
DB01171	DB00213	89
DB06777	DB09065	89
DB00454	DB00976	89
DB08828	DB00254	89
DB08828	DB00257	89
DB01435	DB01124	89
DB13954	DB05219	89
DB01435	DB01129	89
DB13955	DB00398	89
DB00278	DB06636	89
DB01224	DB06414	89
DB01628	DB08873	89
DB01224	DB06413	89
DB00745	DB00661	89
DB06403	DB01149	89
DB00455	DB00678	89
DB00455	DB00675	89
DB00404	DB00177	89
DB06144	DB01211	89
DB04898	DB00338	89
DB06207	DB00208	89
DB00475	DB06697	89
DB01424	DB09074	89
DB00987	DB01211	89
DB01156	DB01685	89
DB06712	DB00705	89
DB00586	DB01167	89
DB01624	DB00752	89
DB00857	DB00736	89
DB00674	DB09074	89
DB00661	DB00188	89
DB00297	DB00608	89
DB00468	DB01149	89
DB00328	DB00188	89
DB00757	DB01015	89
DB12070	DB00169	89
DB08893	DB00976	89
DB00328	DB00446	89
DB01120	DB09118	89
DB01120	DB09119	89
DB01235	DB00169	89
DB00471	DB00338	89
DB13943	DB01132	89
DB00231	DB01101	89
DB06738	DB01263	89
DB00231	DB01104	89
DB01407	DB00281	89
DB09080	DB01015	89
DB00568	DB08816	89
DB01105	DB12332	89
DB01431	DB01232	89
DB00924	DB00501	89
DB00924	DB00503	89
DB00924	DB00502	89
DB00521	DB00496	89
DB01248	DB06636	89
DB01206	DB00349	89
DB00734	DB06700	89
DB00866	DB09118	89
DB00363	DB01129	89
DB00910	DB14033	89
DB00977	DB09054	89
DB00318	DB01263	89
DB01009	DB00203	89
DB03756	DB00169	89
DB01580	DB01087	89
DB01009	DB00205	89
DB00564	DB05219	89
DB00889	DB00176	89
DB00835	DB01015	89
DB01009	DB00208	89
DB00835	DB01012	89
DB00426	DB00343	89
DB01028	DB00195	89
DB01028	DB00196	89
DB01576	DB00501	89
DB06710	DB00976	89
DB00731	DB01095	89
DB00731	DB01097	89
DB01028	DB00199	89
DB01071	DB00215	89
DB00883	DB01211	89
DB00806	DB00188	89
DB01186	DB00614	89
DB00683	DB00997	89
DB00748	DB00359	89
DB00277	DB00705	89
DB00730	DB06290	89
DB00983	DB01015	89
DB00696	DB00300	89
DB06736	DB00468	89
DB13943	DB00661	89
DB00439	DB00412	89
DB00296	DB01242	89
DB13179	DB09065	89
DB00849	DB01241	89
DB00749	DB00169	89
DB00758	DB01211	89
DB08907	DB12332	89
DB01097	DB00359	89
DB01591	DB01422	89
DB06605	DB00338	89
DB01384	DB00976	89
DB06762	DB00289	89
DB05381	DB00625	89
DB05381	DB00622	89
DB01196	DB00320	89
DB00356	DB00195	89
DB00356	DB00199	89
DB06762	DB00283	89
DB06762	DB00285	89
DB13941	DB14033	89
DB00916	DB00976	89
DB01037	DB00582	89
DB08439	DB00188	89
DB00370	DB00322	89
DB00296	DB09198	89
DB00356	DB00224	89
DB00736	DB00619	89
DB00356	DB00220	89
DB00997	DB00582	89
DB00246	DB14033	89
DB00401	DB09074	89
DB01228	DB09167	89
DB01409	DB00752	89
DB00370	DB00496	89
DB00377	DB00582	89
DB00307	DB01118	89
DB01156	DB01101	89
DB00628	DB12332	89
DB00829	DB00997	89
DB00911	DB14033	89
DB00377	DB01232	89
DB00943	DB01167	89
DB01242	DB11672	89
DB00379	DB09120	89
DB00688	DB09054	89
DB01429	DB00333	89
DB00420	DB00091	89
DB00772	DB11672	89
DB00656	DB00169	89
DB00655	DB04868	89
DB01559	DB00283	89
DB01559	DB00285	89
DB01175	DB00343	89
DB01559	DB00289	89
DB06605	DB01171	89
DB01175	DB00349	89
DB00641	DB06595	89
DB01466	DB01211	89
DB06204	DB06413	89
DB01115	DB00363	89
DB00805	DB00857	89
DB01074	DB00270	89
DB11614	DB00705	89
DB00250	DB00661	89
DB13946	DB00501	89
DB12483	DB11672	89
DB00717	DB09074	89
DB06145	DB09074	89
DB01435	DB00758	89
DB00570	DB00608	89
DB06264	DB12332	89
DB00412	DB01241	89
DB00342	DB00857	89
DB00336	DB00622	89
DB01435	DB00752	89
DB00866	DB01601	89
DB00921	DB04871	89
DB01054	DB00091	89
DB00213	DB08873	89
DB01708	DB04855	89
DB00921	DB00177	89
DB01628	DB01118	89
DB12332	DB09167	89
DB06742	DB00208	89
DB01232	DB00752	89
DB00586	DB09198	89
DB01426	DB00208	89
DB06742	DB00203	89
DB09570	DB08893	89
DB08798	DB00398	89
DB06176	DB00343	89
DB00567	DB11672	89
DB01544	DB01167	89
DB00845	DB09074	89
DB00454	DB09167	89
DB08895	DB00254	89
DB08895	DB00257	89
DB00864	DB01149	89
DB01621	DB00188	89
DB00864	DB01141	89
DB00748	DB04868	89
DB09053	DB00195	89
DB06228	DB01319	89
DB00988	DB09167	89
DB01175	DB11672	89
DB11362	DB00224	89
DB00468	DB06414	89
DB00857	DB09054	89
DB00637	DB06708	89
DB00199	DB11672	89
DB00342	DB09074	89
DB08901	DB00215	89
DB00567	DB00420	89
DB00365	DB08865	89
DB00317	DB00907	89
DB00788	DB00188	89
DB01420	DB00220	89
DB01420	DB00227	89
DB01420	DB00224	89
DB01241	DB00257	89
DB01241	DB00254	89
DB01576	DB06708	89
DB00216	DB00349	89
DB04572	DB01072	89
DB06016	DB00169	89
DB01192	DB09238	89
DB12332	DB00976	89
DB00495	DB00752	89
DB00818	DB01072	89
DB01233	DB00482	89
DB00514	DB00608	89
DB00349	DB00343	89
DB00762	DB00263	89
DB06292	DB00227	89
DB06292	DB00224	89
DB00201	DB00285	89
DB06292	DB00220	89
DB01216	DB08865	89
DB01235	DB00208	89
DB00185	DB00363	89
DB00213	DB00446	89
DB01283	DB00951	89
DB06210	DB00238	89
DB06414	DB00213	89
DB00338	DB00359	89
DB01028	DB01242	89
DB01028	DB01241	89
DB00726	DB11672	89
DB00365	DB01211	89
DB09183	DB01685	89
DB14033	DB09198	89
DB00820	DB00176	89
DB08922	DB05219	89
DB00988	DB01012	89
DB00778	DB01211	89
DB00988	DB01015	89
DB11737	DB00176	89
DB01248	DB00224	89
DB01431	DB00283	89
DB00796	DB01029	89
DB01431	DB00285	89
DB00796	DB01026	89
DB01431	DB00289	89
DB00336	DB00243	89
DB00768	DB00227	89
DB00820	DB00289	89
DB00758	DB05521	89
DB00820	DB00283	89
DB01236	DB00398	89
DB00820	DB00285	89
DB05246	DB00736	89
DB04841	DB00277	89
DB00458	DB00300	89
DB01036	DB00205	89
DB06725	DB01029	89
DB00184	DB00496	89
DB00568	DB01029	89
DB00396	DB00263	89
DB00568	DB01026	89
DB00396	DB00268	89
DB06725	DB01026	89
DB11817	DB00320	89
DB01215	DB09074	89
DB00836	DB06636	89
DB01039	DB00208	89
DB00673	DB00446	89
DB06725	DB09238	89
DB06684	DB00857	89
DB08816	DB00246	89
DB00342	DB00440	89
DB00497	DB00472	89
DB00497	DB00476	89
DB00497	DB00477	89
DB06148	DB00951	89
DB00708	DB00243	89
DB01104	DB00177	89
DB01104	DB00176	89
DB00708	DB00246	89
DB00575	DB09198	89
DB12483	DB00091	89
DB09026	DB01149	89
DB00836	DB00752	89
DB00373	DB00257	89
DB00477	DB00907	89
DB01229	DB09054	89
DB06148	DB00482	89
DB00343	DB00006	89
DB06777	DB00246	89
DB01268	DB01099	89
DB00343	DB00503	89
DB06777	DB00243	89
DB01268	DB01091	89
DB06203	DB09074	89
DB01296	DB00582	89
DB00969	DB00300	89
DB01380	DB00196	89
DB00738	DB05219	89
DB01380	DB00199	89
DB01132	DB08816	89
DB00358	DB00661	89
DB01033	DB00795	89
DB09068	DB08873	89
DB00947	DB00243	89
DB00947	DB00246	89
DB00334	DB00201	89
DB00334	DB00207	89
DB01159	DB00997	89
DB00426	DB01232	89
DB00334	DB00208	89
DB06203	DB01104	89
DB05351	DB00243	89
DB00924	DB06595	89
DB00201	DB06697	89
DB05351	DB00246	89
DB11915	DB00496	89
DB00297	DB09054	89
DB00521	DB12332	89
DB00708	DB01118	89
DB00356	DB00472	89
DB01033	DB00244	89
DB12070	DB00363	89
DB00580	DB01101	89
DB00842	DB00320	89
DB00678	DB00169	89
DB00264	DB00273	89
DB00477	DB09198	89
DB00757	DB09167	89
DB00925	DB00091	89
DB01009	DB01118	89
DB06203	DB00857	89
DB01355	DB01124	89
DB00972	DB00188	89
DB00448	DB01029	89
DB00717	DB00254	89
DB00717	DB00257	89
DB00448	DB01023	89
DB00216	DB00486	89
DB08901	DB00503	89
DB00281	DB00482	89
DB01227	DB01167	89
DB01009	DB00440	89
DB00426	DB00188	89
DB14019	DB00208	89
DB06605	DB01129	89
DB01018	DB00951	89
DB14019	DB00203	89
DB00694	DB01149	89
DB01142	DB00338	89
DB00214	DB09198	89
DB05541	DB09119	89
DB01067	DB00246	89
DB06701	DB01026	89
DB01221	DB06414	89
DB06701	DB09039	89
DB00835	DB00705	89
DB00277	DB00365	89
DB05351	DB12332	89
DB00315	DB00277	89
DB00598	DB00468	89
DB00568	DB00264	89
DB00924	DB00622	89
DB00682	DB00440	89
